学部,学院,学历,毕业年度,去向类别,单位名称,人数
建筑学部,土木工程学院,本科,2022,就业,中电系统建设工程有限公司,2
建筑学部,土木工程学院,本科,2022,就业,中铁北京工程局集团城市轨道交通工程有限公司,2
建筑学部,土木工程学院,本科,2022,就业,其他,60
建筑学部,土木工程学院,本科,2022,就业,国核电力规划设计研究院重庆有限公司,2
建筑学部,土木工程学院,本科,2022,就业,国网重庆市电力公司,2
建筑学部,土木工程学院,本科,2022,就业,常州市建筑科学研究院集团股份有限公司,2
建筑学部,土木工程学院,本科,2022,就业,广州燃气集团有限公司,2
建筑学部,土木工程学院,本科,2022,就业,成都市美的房地产开发有限公司,2
建筑学部,土木工程学院,本科,2022,就业,浙江琪景建筑科技有限公司,2
建筑学部,土木工程学院,本科,2022,就业,紫金矿业集团股份有限公司,2
建筑学部,土木工程学院,本科,2022,志愿服务西部计划,广阳镇人民政府,1
建筑学部,土木工程学院,本科,2022,志愿服务西部计划,重庆市璧山区河边中学,1
建筑学部,土木工程学院,本科,2023,出国(境)留学或工作,九州大学,1
建筑学部,土木工程学院,本科,2023,出国(境)留学或工作,利兹大学,1
建筑学部,土木工程学院,本科,2023,出国(境)留学或工作,德累斯顿工业大学,1
建筑学部,土木工程学院,本科,2023,出国(境)留学或工作,悉尼大学,1
建筑学部,土木工程学院,本科,2023,出国(境)留学或工作,新加坡国立大学,2
建筑学部,土木工程学院,本科,2023,出国(境)留学或工作,纽卡斯尔大学,1
建筑学部,土木工程学院,本科,2023,出国(境)留学或工作,西澳大学,1
建筑学部,土木工程学院,本科,2023,出国(境)留学或工作,谢菲尔德大学,2
建筑学部,土木工程学院,本科,2023,出国(境)留学或工作,香港城市大学,1
建筑学部,土木工程学院,本科,2023,出国(境)留学或工作,香港科技大学,3
建筑学部,土木工程学院,本科,2023,升学,上海交通大学,1
建筑学部,土木工程学院,本科,2023,升学,东南大学,9
建筑学部,土木工程学院,本科,2023,升学,中南大学,1
建筑学部,土木工程学院,本科,2023,升学,中国农业大学,1
建筑学部,土木工程学院,本科,2023,升学,中国建筑科学研究院,1
建筑学部,土木工程学院,本科,2023,升学,中国石油大学(北京),1
建筑学部,土木工程学院,本科,2023,升学,中国石油大学(华东),1
建筑学部,土木工程学院,本科,2023,升学,中国科学院地理科学与资源研究所,1
建筑学部,土木工程学院,本科,2023,升学,中国科学院大学,1
建筑学部,土木工程学院,本科,2023,升学,中国科学院大学空天信息创新研究院,1
建筑学部,土木工程学院,本科,2023,升学,中山大学,1
建筑学部,土木工程学院,本科,2023,升学,兰州大学,1
建筑学部,土木工程学院,本科,2023,升学,北京师范大学,1
建筑学部,土木工程学院,本科,2023,升学,北京航空航天大学,1
建筑学部,土木工程学院,本科,2023,升学,华南理工大学,2
建筑学部,土木工程学院,本科,2023,升学,厦门大学,1
建筑学部,土木工程学院,本科,2023,升学,同济大学,27
建筑学部,土木工程学院,本科,2023,升学,哈尔滨工业大学,3
建筑学部,土木工程学院,本科,2023,升学,哈尔滨工业大学(深圳),2
建筑学部,土木工程学院,本科,2023,升学,国防科学技术大学,1
建筑学部,土木工程学院,本科,2023,升学,天津大学,2
建筑学部,土木工程学院,本科,2023,升学,武汉大学,2
建筑学部,土木工程学院,本科,2023,升学,浙江大学,8
建筑学部,土木工程学院,本科,2023,升学,清华大学深圳国际研究生院,1
建筑学部,土木工程学院,本科,2023,升学,湖南大学,1
建筑学部,土木工程学院,本科,2023,升学,石家庄铁道大学,1
建筑学部,土木工程学院,本科,2023,升学,福州大学,1
建筑学部,土木工程学院,本科,2023,升学,西安交通大学,2
建筑学部,土木工程学院,本科,2023,升学,西安建筑科技大学,1
建筑学部,土木工程学院,本科,2023,升学,重庆大学,79
建筑学部,土木工程学院,本科,2023,升学,香港中文大学(深圳),1
建筑学部,土木工程学院,本科,2023,就业,中冶建工集团有限公司,2
建筑学部,土木工程学院,本科,2023,就业,中国土木工程集团有限公司,2
建筑学部,土木工程学院,本科,2023,就业,中国建筑第八工程局有限公司上海分公司,5
建筑学部,土木工程学院,本科,2023,就业,中国建筑第八工程局有限公司西南分公司,7
建筑学部,土木工程学院,本科,2023,就业,中国铁路成都局集团有限公司,2
建筑学部,土木工程学院,本科,2023,就业,中建-大成建筑有限责任公司,2
建筑学部,土木工程学院,本科,2023,就业,中建一局华江建设有限公司,2
建筑学部,土木工程学院,本科,2023,就业,中建一局集团建设发展有限公司,7
建筑学部,土木工程学院,本科,2023,就业,中建一局集团第三建筑有限公司,2
建筑学部,土木工程学院,本科,2023,就业,中建三局安装工程有限公司,2
建筑学部,土木工程学院,本科,2023,就业,中建三局第一建设工程有限责任公司,14
建筑学部,土木工程学院,本科,2023,就业,中建三局第二建设工程有限责任公司,2
建筑学部,土木工程学院,本科,2023,就业,中建三局集团(深圳)有限公司,7
建筑学部,土木工程学院,本科,2023,就业,中建三局集团有限公司,9
建筑学部,土木工程学院,本科,2023,就业,中建三局集团有限公司上海分公司,2
建筑学部,土木工程学院,本科,2023,就业,中建三局集团有限公司西南分公司,7
建筑学部,土木工程学院,本科,2023,就业,中建八局发展建设有限公司,2
建筑学部,土木工程学院,本科,2023,就业,中建八局总承包建设有限公司,7
建筑学部,土木工程学院,本科,2023,就业,中建八局第一建设有限公司,7
建筑学部,土木工程学院,本科,2023,就业,中建八局第三建设有限公司,2
建筑学部,土木工程学院,本科,2023,就业,中建科工集团有限公司,6
建筑学部,土木工程学院,本科,2023,就业,其他,49
建筑学部,土木工程学院,本科,2023,就业,广州燃气集团有限公司,2
建筑学部,土木工程学院,本科,2023,就业,深圳桃李未来控股有限公司,2
建筑学部,土木工程学院,本科,2023,选调生,中共六盘水市委组织部,1
建筑学部,土木工程学院,本科,2023,选调生,中共青海省委组织部,1
建筑学部,土木工程学院,本科,2023,选调生,中国共产党唐山市委员会组织部,1
建筑学部,土木工程学院,本科,2023,选调生,云南省住房和城乡建设厅,1
建筑学部,土木工程学院,硕士,2021,出国(境)留学或工作,巴黎萨克雷大学,2
建筑学部,土木工程学院,硕士,2021,出国(境)留学或工作,曼彻斯特大学,1
建筑学部,土木工程学院,硕士,2021,出国(境)留学或工作,香港理工大学,1
建筑学部,土木工程学院,硕士,2021,升学,东南大学,1
建筑学部,土木工程学院,硕士,2021,升学,华中科技大学,1
建筑学部,土木工程学院,硕士,2021,升学,同济大学,1
建筑学部,土木工程学院,硕士,2021,升学,武汉大学,1
建筑学部,土木工程学院,硕士,2021,升学,贵州大学,1
建筑学部,土木工程学院,硕士,2021,升学,重庆大学,9
建筑学部,土木工程学院,硕士,2021,就业,上海市政工程设计研究总院(集团)有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,上海金融期货信息技术有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,中信建筑设计研究总院有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,中冶赛迪工程技术股份有限公司,4
建筑学部,土木工程学院,硕士,2021,就业,中南建筑设计院股份有限公司,4
建筑学部,土木工程学院,硕士,2021,就业,中国建筑第七工程局有限公司,4
建筑学部,土木工程学院,硕士,2021,就业,中国建筑第二工程局有限公司西南分公司,2
建筑学部,土木工程学院,硕士,2021,就业,中国建筑第五工程局有限公司,4
建筑学部,土木工程学院,硕士,2021,就业,中国建筑西南设计研究院有限公司,8
建筑学部,土木工程学院,硕士,2021,就业,中国建筑西南设计研究院有限公司重庆分院,3
建筑学部,土木工程学院,硕士,2021,就业,中国能源建设集团安徽省电力设计院有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,中建信和地产有限公司,3
建筑学部,土木工程学院,硕士,2021,就业,中机中联工程有限公司,6
建筑学部,土木工程学院,硕士,2021,就业,中海建筑有限公司,4
建筑学部,土木工程学院,硕士,2021,就业,中铁二院工程集团有限责任公司,2
建筑学部,土木工程学院,硕士,2021,就业,信息产业电子第十一设计研究院科技工程股份有限公司,3
建筑学部,土木工程学院,硕士,2021,就业,其他,148
建筑学部,土木工程学院,硕士,2021,就业,华东建筑设计研究院有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,华东建筑设计研究院有限公司重庆西南中心,2
建筑学部,土木工程学院,硕士,2021,就业,华为技术有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,四川省建筑科学研究院有限公司,3
建筑学部,土木工程学院,硕士,2021,就业,国药集团重庆医药设计院有限公司,3
建筑学部,土木工程学院,硕士,2021,就业,奥雅纳工程咨询(上海)有限公司,3
建筑学部,土木工程学院,硕士,2021,就业,成都世茂新城房地产开发有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,江苏金科天宸房地产有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,浙江绿城房地产投资有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,重庆华地资环科技有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,重庆市碧桂园房地产开发有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,重庆市设计院有限公司,3
建筑学部,土木工程学院,硕士,2021,就业,重庆绿城致臻房地产开发有限公司,3
建筑学部,土木工程学院,硕士,2021,就业,重庆金科房地产开发有限公司,2
建筑学部,土木工程学院,硕士,2021,就业,重庆龙湖地产发展有限公司,3
建筑学部,土木工程学院,硕士,2021,就业,金茂西南企业管理(重庆)有限公司,2
建筑学部,土木工程学院,硕士,2021,选调生,中共乐山市委组织部,1
建筑学部,土木工程学院,硕士,2021,选调生,中共德阳市委组织部,5
建筑学部,土木工程学院,硕士,2021,选调生,中共成都市委组织部,6
建筑学部,土木工程学院,硕士,2021,选调生,中共江西省委组织部,1
建筑学部,土木工程学院,硕士,2021,选调生,中共温州市鹿城区委组织部,1
建筑学部,土木工程学院,硕士,2021,选调生,中共石家庄市组织部,1
建筑学部,土木工程学院,硕士,2021,选调生,中共绵阳市委组织部,1
建筑学部,土木工程学院,硕士,2021,选调生,中共贵阳市委组织部,2
建筑学部,土木工程学院,硕士,2021,选调生,中共资阳市委组织部,1
建筑学部,土木工程学院,硕士,2021,选调生,中共达州市委组织部,1
建筑学部,土木工程学院,硕士,2021,选调生,中共重庆市委组织部,7
建筑学部,土木工程学院,硕士,2021,选调生,中共长沙市委组织部,1
建筑学部,土木工程学院,硕士,2021,选调生,中共黑龙江省委组织部,1
建筑学部,土木工程学院,硕士,2021,选调生,中国共产党内江市委员会组织部,1
建筑学部,土木工程学院,硕士,2021,选调生,中国共产党广安市委员会组织部,3
建筑学部,土木工程学院,硕士,2021,选调生,北京市大兴区住房与城乡建设委员会,1
